code,alpha,beta_mkt,beta_smb,beta_hml,t_alpha,r_squared,observations,name
002179,-0.1974158194481674,-6.435794433311961,0.37886765032470704,-2.6955083716659516,-0.6177599333207535,0.03418634836521084,13,中航光电
002230,-0.07375723448010323,-1.7470287459656606,0.49934260134658426,-1.1094266561865898,-0.7154957360587382,0.02688934360418438,13,科大讯飞
002236,-0.07012599711777025,-0.8284906920481813,-0.6293223793782242,-0.9783247149451995,-0.622138598191725,0.01946041985707403,13,大华股份
002241,-0.024223172498146227,3.1772106906516338,-1.1849975081424535,-0.5016405490584587,-0.675621703996381,0.6404962071095701,13,歌尔声学
002252,-0.06447116465473156,-1.7380395246048355,-0.06229571259775296,-0.6722096169442312,-0.6800635790732298,0.03123426331782353,13,上海莱士
002304,-0.07699759185717357,-0.608664771599521,-0.2891487125838217,-0.34249556664487457,-0.793294322034436,0.005414506376566375,13,洋河股份
002311,-1.2134909240481113,-41.92900809375702,0.7155792974123563,-15.866389094132552,-0.594597386962497,0.03751174539222879,13,海大集团
002352,-0.0974467187866878,-3.1366255235242475,0.9974995072536668,-0.7362962281371757,-0.5948826078881052,0.03223959693828593,13,顺丰控股
002371,-1.0603825815138521,-38.32620827836765,2.1213698466867346,-15.28714447165271,-0.5832424776995626,0.03776166888243215,13,北方华创
002384,32774.05467668254,1117106.6677316555,-27793.414950170947,419659.29700731067,0.6007734705965614,0.037123937889091074,13,东山精密
002415,-0.058139348718495396,-0.49632671103887827,-0.8788479707299625,-0.48047363693629863,-0.659039981629031,0.013885422332920672,13,海康威视
002422,-0.03216352141336988,-2.681284239627196,0.11899185013317956,-1.0354455629461834,-0.33059320214393756,0.06384538896496483,13,科伦药业
002459,-84.94447896564434,-2891.976493656372,72.29029025379229,-1087.0209865175061,-0.6010478286417553,0.03706405267378465,13,晶澳科技
002460,0.14981882475912633,3.510193617178513,-0.6374456250559843,-0.6450861554891587,0.7947398642767992,0.08289190341505481,13,赣锋锂业
002463,0.2599585912376698,11.321134553355913,-2.0127016019082613,3.576418054697303,0.6741749385796377,0.06983843494546393,13,沪电股份
002466,-784.3376494272088,-26733.3753811016,665.7403515289909,-10043.454591701126,-0.6007613193264741,0.037118873098814786,13,天齐锂业
002475,534.8325075556929,18230.144853386406,-455.3304155136973,6846.584186937896,0.6008018714410103,0.0371287375189614,13,立讯精密
002594,0.8795757229377664,29.857464668941095,1.0828070526700408,11.050789960483382,0.6058962018398271,0.03951866413577365,13,比亚迪
002600,-0.0732116920789535,1.7006048279534882,-0.6293977973078304,-1.3066776219149905,-0.6420370352776437,0.13966361059881327,13,领益智造
002601,-5.089121794344232,-173.24945634419987,4.213528674316542,-65.34892271520106,-0.600772129589441,0.03700827018086805,13,龙蟒佰利
002625,-0.04899857015435469,1.9560328475083972,-3.3860656232504245,0.24506617774599904,-0.7653283719941799,0.12746179583708217,13,光启技术
002648,0.2246715981462724,8.873070405745272,0.29914787423313755,3.155082387524683,0.5715417908276611,0.04774220615669844,13,卫星化学
002709,891.3340387138223,30377.489689289894,-755.8282653862168,11408.8434726644,0.6008005207074152,0.03712119930527724,13,天赐材料
002714,-0.050335543644767985,-0.9851138796869382,-0.4844437588465404,-0.7582462486048637,-0.5062699509935712,0.01640706735989217,13,牧原股份
002736,-1.4103172453574522,-46.67951956994809,1.1840368509577108,-17.60724565553689,-0.6007781666103594,0.03502599351392477,13,国信证券
002916,-1588.8628449714047,-54154.19834634319,1345.021673967029,-20345.051763554548,-0.6007528217140307,0.037119039843441226,13,深南电路
002920,31.899700455310533,1087.9664781763483,-26.624302961643124,407.189049296906,0.6004332745097097,0.03717989808264832,13,德赛西威
002938,-825.6749060252929,-28140.8441080878,700.0827207372223,-10572.222839957965,-0.6007556843396382,0.037115206930113165,13,鹏鼎控股
003816,-0.06074071568682777,-0.45523723702617136,-0.7117276614785643,0.06696918323313336,-0.6592547537922849,0.015230301388987733,13,中国广核
300014,-0.10738537768555592,-4.476455865994285,-1.4183090200835187,-4.4312086619664415,-0.5006628899163148,0.09243134743455284,13,亿纬锂能
300015,-0.06693610678839564,-1.6264940128156702,1.2165215517958519,-0.6073265476610126,-0.6960570499889118,0.02011157317265677,13,爱尔眼科
300033,-7.681031416645613,-256.9868315505877,7.107370946808199,-97.5003713021361,-0.6030615000268432,0.03589972699844768,13,同花顺
300059,-0.08921419252800322,0.4217826449982737,-0.2958351867548007,-0.3432944889548247,-0.89414454117572,0.01298642330732891,13,东方财富
300122,-0.08780896857571105,-0.8554605242246944,0.9909365912124735,-0.23546677456631943,-0.8756349369408102,0.006563941220872005,13,智飞生物
300124,0.08211977819850544,2.235865702335991,1.1105286824513003,0.06611507381660855,0.6508661365371764,0.07291431798091552,13,汇川技术
300251,2.9400114613315056,95.13196787997722,11.949403091335023,36.11500805752977,0.6202270607243481,0.04036130864131493,13,光线传媒
300274,1757.4673233583646,59902.553706062135,-1492.9384218718153,22500.681057041616,0.6007906142290573,0.037124967408897036,13,阳光电源
300308,316157.25297137845,10776256.07571497,-268110.98068533046,4048278.643901533,0.600772087178622,0.037123813612697454,13,中际旭创
300316,7.955022187840805,269.9504455405122,-7.216453162697607,99.09409780654765,0.6011197697580237,0.037055541014765936,13,晶盛机电
300347,-3.7910368460166453,-126.10899012691073,4.740834122943824,-47.13958360727415,-0.6048095820616275,0.0355773149924401,13,泰格医药
300394,-12259832.54122087,-417877609.46120155,10396606.814076195,-156982686.32543883,-0.6007719494092344,0.03712376892264779,13,天孚通信
300413,-1.3665906041569185,-46.249142205815204,-0.6325196830264717,-19.579684735037656,-0.6101747223993206,0.03785380783429115,13,芒果超媒
300418,1.2774041117684278,44.833977878515405,-1.1504393713481709,15.503389545976983,0.5953810916829047,0.03964140327954546,13,昆仑万维
300442,-0.09789320986683128,-2.3485440374693813,-2.6248983999755646,-0.7191534584814945,-0.4364717394505878,0.029757292342869168,13,润泽科技
300476,-28778.927125442613,-980934.9130488253,24405.43760788446,-368505.1976428455,-0.6007686351818965,0.037123518092295416,13,胜宏科技
300498,-0.04389602031143132,-2.082934019647722,0.2717626397631076,-0.9176061383381668,-0.45354757684380714,0.036844579207290895,13,温氏股份
300502,-829.7586273082613,-28277.163941350107,699.6139563426307,-10624.707193541231,-0.6007150114827892,0.03710583251751931,13,新易盛
300628,-0.09765416686832538,-1.9722644761301613,-0.46600740083252307,-1.0949698278826803,-0.6854644825223756,0.021159245272780125,13,亿联网络
300661,-0.0663760080279711,-2.989134447354444,0.7396377218388936,-1.7039312872491732,-0.5975276224395866,0.05880281371799223,13,圣邦股份
300750,-0.03349165481058487,-1.500742064492735,-1.3604595651544966,-2.017646279927195,-0.34470754844570095,0.10460810785830832,13,宁德时代
300759,-0.16374786399219216,-4.940983028485958,0.33331583432753653,-2.558686303723883,-0.6005372960375226,0.028202530840060636,13,康龙化成
300760,-0.07462512129748675,-1.369910659686568,0.2556766447414017,-0.844509899598553,-0.772777583216939,0.018736023038618432,13,迈瑞医疗
300782,-5.435840887663883,-183.0436223895589,4.525872402260552,-69.30999848109212,-0.6046902362675565,0.03664241809370106,13,卓胜微
300803,-335.8426132890411,-11442.285333427384,283.0207937208337,-4300.588634772391,-0.600763076056123,0.03709077183383769,13,指南针
300832,-0.07312465744189967,-0.3819468979227587,-2.536178140439577,-0.7788907059808686,-0.7360328127320872,0.04906220881486678,13,新产业
300866,-4.512687657792466,-151.49074141899405,3.3464731695188377,-56.694029449146804,-0.5995110999254804,0.03602440148014452,13,安克创新
300896,-0.07776747103359706,-1.3475431207578419,0.22396363376898842,-0.7687806147059922,-0.7964062776284498,0.016635095015660184,13,爱美客
300979,-0.06667539555674118,-0.3962777812413891,-1.293783135500355,-0.1571699388248347,-0.7392781082913502,0.019708453255014136,13,华利集团
300999,-0.06860143357070168,-1.4004905362525615,-0.12893020920073264,-0.7000847492846642,-0.7162066626281299,0.02053476136948096,13,金龙鱼
301236,1.3244444181563544,47.35787984985307,1.570279954393172,17.645135429912703,0.5861677539641246,0.04078762277561376,13,软通动力
302132,-0.06861359999261459,1.2454236668023944,-1.5455629341018295,0.7695063297576461,-0.5648691778279945,0.014342897056900838,13,中航成飞
600009,-0.058451370708197364,-2.145091686497252,-0.0031786884860480202,-0.9236689831238595,-0.6074922644799917,0.043337488409226466,13,上海机场
600010,-0.03760606839731183,0.5463008337725983,0.08611765764192364,0.39923036412061186,-0.3428391778244186,0.0033016604881674905,13,包钢股份
600011,-0.000866010036067344,-0.05608602364080201,0.11464707738290682,0.09702997037855149,-0.028375449192914404,0.006659027511821791,13,华能国际
600015,-0.06380879047356776,-1.1192558506104973,-0.5315948170477636,-0.1306661015826011,-0.6633183259618278,0.02772578382832591,13,华夏银行
600016,-0.047588531221993455,-1.6508950918725156,0.18093103036295222,-0.27559436204915977,-0.4920293016988529,0.033809794972346485,13,民生银行
600018,-0.061648103697987254,-1.3237383899041877,-1.3182074793282748,-0.49883676893144224,-0.6526366684122014,0.04448126238137384,13,上港集团
600019,-0.04341960821693251,-1.69076460258964,0.09530211569261698,-0.6117010215353041,-0.517019742793177,0.03546557355685942,13,宝钢股份
600023,-0.0712249241659841,-1.8412589498284613,-0.3082593998876577,-0.5812379230097476,-0.6250635543401116,0.029463382740702482,13,浙能电力
600025,-0.05052503582901314,-2.036984116577814,-0.5223987091642615,-0.8691447455305382,-0.5410453439705266,0.051546193142248065,13,华能水电
600026,-0.03353791085670763,-1.8997990473838726,-0.5328334008971756,-1.3576310090008827,-0.41761612210313437,0.07194688372046898,13,中远海能
600027,-0.06403666594905134,-1.7315657257524772,-0.17672373416610976,-0.6063779268118736,-0.6110913428757383,0.027902406893450027,13,华电国际
600028,-0.05676983030401687,-1.2830664889563872,-0.7159284892795937,-0.24097537327984503,-0.5913842989724529,0.034578382818257425,13,中国石化
600029,10.405799113189431,355.28998713316173,-9.638767280740701,133.53441312434447,0.6009592998613574,0.037197378476067966,13,南方航空
600030,-0.06224584754625065,-0.245900578595101,0.2767467411438632,-0.1945926785054735,-0.7927360805579414,0.0018367448215951265,13,中信证券
600031,-0.06108095207547352,-2.4501642258257075,0.7512430177401079,-1.5862073439437243,-0.529096528555141,0.04247977066070341,13,三一重工
600036,-0.05093299451734146,-1.355342722413002,-0.18761258186818464,-0.1569187261330695,-0.521479337466362,0.030177478895840992,13,招商银行
600039,-0.040553909994255684,-2.056255092477493,-0.08629679750128942,-0.37876310906048616,-0.3641935538815087,0.04248093379300888,13,四川路桥
600048,-0.2792235677446216,-8.685344326533809,1.2078927957709453,-3.3876339240572326,-0.6518038239966697,0.03314423764248864,13,保利地产
600050,-0.061131619897535794,-1.325082193711887,1.647128857813418,-0.587385044812823,-0.6073649471615732,0.017615392692233223,13,中国联通
600061,-0.12093537026557379,-2.501503146770078,-0.017833149710580073,-1.1668527060204918,-0.6783995132969857,0.017643003702589866,13,国投安信
600066,-0.0888600886807942,-3.1781613427655495,-1.7450065285062935,-1.1516012578263637,-0.4533398390190681,0.04005718202830921,13,宇通客车
600089,3013.6668413636226,102719.17715718014,-2556.112777296075,38587.39057056092,0.6007807440709567,0.03712352954511955,13,特变电工
600111,-0.036968311187991626,2.5041372286593724,-0.29773112541879876,0.15853260498008126,-0.3347076445662148,0.07215469646555439,13,包钢稀土
600115,1.115729022882279,37.998928301289695,-1.8446541400894552,14.530472387124716,0.6117975794798725,0.03749803419196773,13,东方航空
600150,-0.06609276623561938,-0.14536884338342582,-1.513367075881248,-0.024214851663212744,-0.6879585945101908,0.018639790289453617,13,中国船舶
600160,-0.04998482191796913,-0.06260644697707125,-1.7804992335267535,-0.9692287119856602,-0.4764207223670298,0.03933634255412555,13,巨化股份
600161,-0.05885863742438548,-1.8530886744846264,0.6492235309909239,-0.6583156845442757,-0.6607988659265754,0.0315897515423158,13,天坛生物
600176,-0.05383654085099364,-0.5634617993384915,-1.3564130084594166,-1.3746755280566334,-0.5220788488287597,0.0554556156597259,13,中国巨石
600183,42883.51894654304,1461689.5882978304,-36367.0185054008,549107.6306954103,0.6007728688486476,0.03712389847508624,13,生益科技
600188,-0.0626790430137679,-0.888052766338969,-0.5369807345671814,-0.5231334253946042,-0.6408450145788421,0.012730060331915816,13,兖矿能源
600219,-102.49628233067897,-3493.939974046939,86.79476613519961,-1312.3081777626878,-0.6006734866816028,0.03712226779784367,13,南山铝业
600233,-0.05274405517420902,-1.00414845509228,-0.9131725802494502,-1.3491322341278773,-0.5256005696459549,0.046705735249004565,13,圆通速递
600276,-0.4800906071051043,-17.18817799374178,0.5111755042552085,-6.9747748334569515,-0.5811424409870861,0.03740967530424433,13,恒瑞医药
600346,-734.1504671125509,-25023.013265088313,621.7084770198459,-9400.51108884182,-0.6007548943713262,0.037120855357304916,13,恒力股份
600362,-18.76071861292081,-639.6657836289501,14.345632710567507,-241.56590103834554,-0.5997933457139754,0.03704543797774518,13,江西铜业
600372,-0.06696927538733835,-0.8553954287848429,-0.14355099491167506,-0.30855689551507254,-0.6724468240986585,0.008081483846762771,13,中航机载
600377,-0.05027079350101053,-2.0081814434549448,-0.12066236103995108,-0.5576560273599487,-0.5283598854634343,0.047329539440760904,13,宁沪高速
600406,-0.057885127821048085,-1.5680985599033392,-0.35910514364363194,-0.7293458717863937,-0.5942221887778841,0.02770297847219727,13,国电南瑞
600415,-0.051846048035610034,0.4113434156293469,0.12251181761962587,0.6103924899575555,-0.5055538438082245,0.009206839708088776,13,小商品城
600426,777.0133311916214,26485.361472505563,-659.0049523299633,9949.47903069205,0.600781948618687,0.03712721616309411,13,华鲁恒升
600436,-0.07403147521979933,-1.8384254420799877,0.3201910067504078,-0.949239213675701,-0.7819744530917692,0.0304190181210362,13,片仔癀
600438,-1130.413713887726,-38527.35985705172,959.1418180856799,-14473.905206075262,-0.600787916890238,0.037119479524168275,13,通威股份
600482,-2.6173683960637644,-87.92806405129184,0.992730694578995,-32.97221418054191,-0.6031614947927805,0.03679213653946167,13,中国动力
600489,818.5825511389387,27898.66853286536,-695.0986774895295,10479.394137092195,0.6008099075565666,0.03712132377274646,13,中金黄金
600515,-17363.595748874017,-591840.2513220328,14724.589980702995,-222334.5723559711,-0.6007711250609661,0.03712372530646102,13,海南机场
600519,-0.057455359305467864,-2.0084711197041973,-0.22194307269666047,-0.8799400206613861,-0.59585535054769,0.041429920948595655,13,贵州茅台
600522,10.661891339785877,364.20647590061117,-9.299379692516247,135.6458798468518,0.6001467550875526,0.037281869518419386,13,中天科技
600547,95.91438706552275,3265.8721929316316,-81.19330938052337,1226.1288472673796,0.6010705545126592,0.03709258000852522,13,山东黄金
600570,1.840334982977908,65.06429294705264,1.4819714947397573,24.532420132987138,0.5940995833329493,0.04046062042199883,13,恒生电子
600585,-0.05121937931825792,-1.6465857714318513,0.3804370661967564,-0.6300097139975679,-0.6138988531194878,0.02979705682542455,13,海螺水泥
600588,-0.12878038193288963,-4.700797025907495,4.793316149876079,-1.9559163959377328,-0.5415412354656292,0.031771306485429696,13,用友软件
600600,-0.058963510726972604,-0.9582181442403805,-1.43421461309378,-0.29588342418869357,-0.6060730907383668,0.0352475263053913,13,青岛啤酒
600660,-0.05703804499046517,-0.9628427047202335,-1.8968527384327465,-1.1707805483912868,-0.5581906574783985,0.04990254233973168,13,福耀玻璃
600674,-0.04921322950143263,-1.9166508622222846,-0.8619502541630435,-0.582467366647393,-0.5179152854732212,0.05893551858056545,13,川投能源
600690,-0.07255700647947315,-0.840245244843434,-0.972386100298336,-0.44558845885424014,-0.7602852319276578,0.019220037152145375,13,青岛海尔
600760,-0.05796299614375276,-1.9523541719251039,-0.24005792726560748,-0.9614981339243054,-0.4663211606138827,0.02416044061254119,13,中航沈飞
600803,-0.04197859180156395,-1.5267822772831785,-0.8544894228976273,-0.28291705175966075,-0.4347212542936943,0.047971908658425266,13,新奥股份
600809,-0.056280906149648445,-1.7519159908230122,1.4025106670130132,-0.8361924053247369,-0.5703942682246921,0.024208594940264283,13,山西汾酒
600845,-0.07779740074308727,-1.1177903892350558,0.9651185451980238,-0.31697814441766015,-0.8000727182281966,0.010126863878133552,13,宝信软件
600875,-0.03418171704032112,-0.6133911338145852,-0.85120984246219,0.15839279135095985,-0.33813965784601724,0.02376531237655244,13,东方电气
600886,-0.05626747709914011,-0.8832111156748446,-0.9586396688416037,-0.020063313991195736,-0.5793134457759888,0.0307239746812763,13,国投电力
600887,-0.04595219435972917,-1.7153165400862498,-0.36323404781253693,-0.5209306920584097,-0.48059602335892165,0.03810312232291957,13,伊利股份
600893,-0.04116533168470801,-0.19512616175858125,-0.8572302433867018,-0.1535365455721319,-0.6660239854269375,0.015303130103749174,13,航空动力
600905,-0.05303003512794685,-1.668630907839962,-0.0812166504791354,-0.6279463677175252,-0.6306423292169284,0.03707959504064795,13,三峡能源
600918,-0.07564845535219265,-1.1773943422828959,0.3910287638986864,-0.5537937367213959,-0.793549788997354,0.011348674672555403,13,中泰证券
600919,-0.0421614973077398,-1.6837199658624653,-0.015204903041258516,-0.07130088416206093,-0.4379235265406488,0.05017013613483623,13,江苏银行
600926,-0.05732358450488431,-1.4015122919073342,-0.38136049570887703,-0.31636948584851843,-0.5625610726762837,0.026988051020532255,13,杭州银行
600958,-0.3356899794507343,-9.750020495905465,0.11357566626433865,-3.8076756263855924,-0.6247258494393331,0.029377700453326994,13,东方证券
600989,0.009147186572364203,-0.3428791708223835,-0.5408773429199442,-0.38397041421620387,0.5046782355182743,0.14058913062092393,13,宝丰能源
600999,-0.04199888784143414,0.2868087207721661,0.12779232982246708,0.13162433424141595,-0.8422541526503535,0.0044385716922705765,13,招商证券
601006,-0.06547262623956039,-1.5621401901028524,0.32583114423710396,-0.3853446055518365,-0.6889718824689498,0.02507443967022238,13,大秦铁路
601009,-0.04648263555407607,-1.8016254005977266,-0.16086989546088243,-0.3332699286320804,-0.4853866518828716,0.04560233150625481,13,南京银行
601012,-0.4916605849372754,-15.66758706768742,1.2779016288728609,-6.2720803150566296,-0.6056924504361075,0.031212453546041963,13,隆基股份
601018,-0.05825666684520312,-1.6639170596454438,-0.09506444104694202,-0.5605385087773568,-0.6097352208961353,0.030151992808858608,13,宁波港
601021,0.012001299479090115,1.1017287278164867,-0.7486609856734463,0.5059222835579579,0.40920075034672737,0.09413728367482355,13,春秋航空
601058,-0.05220496713097296,-1.2618368766074284,0.5071082490389681,-0.6857140974130498,-0.5220094144903371,0.012627656635057272,13,赛轮轮胎
601066,28.310679015034516,967.1848319971219,-24.049468116403627,363.1929019909612,0.6003579318516061,0.037243196886552976,13,中信建投
601077,-0.034824691110961,-2.286251265880288,-0.8971361987360924,-0.7456519577429708,-0.36462826330239845,0.0751932179011835,13,渝农商行
601088,-0.05139084339765215,-1.227864893204423,-1.5456697675506645,-0.3683345990781583,-0.5342002488919002,0.04890342549040683,13,中国神华
601100,-0.010563849132827083,-2.198782930998923,2.7449110423486776,-1.4218952262435947,-0.1098005273860836,0.07166836871974791,13,恒立液压
601111,-0.05803197153974075,-1.757775421442897,-0.6450727436660444,-0.8572396394833168,-0.6156165103275384,0.041453248306941415,13,中国国航
601127,-0.0460784356871112,-1.8027977776929967,-2.7106028583125834,-1.791248220715076,-0.5143057615383683,0.1369256352683762,13,赛力斯
601138,-336624.38636403246,-11473872.70399538,285462.2929822447,-4310353.488209569,-0.6007718551439583,0.0371237406778584,13,工业富联
601166,-0.04271632699143901,-1.4248672665654545,0.8292068429243173,-0.1261951992591674,-0.4384544317768612,0.023631748307378242,13,兴业银行
601169,-0.044136536681899985,-1.7500135802219923,-0.12601288629685203,-0.20734372582951133,-0.45974385219779745,0.048293530547986685,13,北京银行
601186,-0.07269164156765377,-1.2993961656781943,-0.07876148654199645,-0.4578459694855808,-0.7374122540701414,0.017259453585363516,13,中国铁建
601211,0.0348991573151016,2.438701886062483,0.05595346679244752,1.1750996333358805,0.5047638099409967,0.10322842972241719,13,国泰君安
601225,-0.054509762515229515,-0.7310166481372865,-1.6004492274063424,-0.09776012950809332,-0.5583544454344092,0.03691674011093604,13,陕西煤业
601229,0.004200831841191192,-1.0822015546182506,-0.3237479857275096,0.05807091418002952,0.09471206766207586,0.1325137836358542,13,上海银行
601236,-0.06884319416910312,0.01236456554103238,-1.0418715861762158,-0.04413530280771297,-0.6959106833589422,0.00669265809082531,13,红塔证券
601238,-0.05157488431719281,-1.55102282786789,-0.44348681627183206,-0.4756669242716258,-0.5265150702603989,0.031891612938489744,13,广汽集团
601288,-0.02885461059848029,-0.9688252502761827,-1.0466145252363377,-0.10526200577838901,-0.28961386958702,0.03118777458805322,13,农业银行
601298,-0.05783959193230183,-1.4981747393229647,-1.1125695616548827,-0.5315211598489733,-0.6055843078585713,0.0450977867717981,13,青岛港
601318,-84.36112579442417,-2874.6582977523294,71.46849368724854,-1079.6193694394683,-0.6007218293080073,0.03710143364495144,13,中国平安
601319,-4.288555008214619,-144.76967833688178,1.7266569997573715,-54.053928785341334,-0.5991664810473107,0.036693366141322015,13,中国人保
601328,-0.05060033443827467,-1.6763037560659175,-0.23550954384721942,-0.12861337572163892,-0.5329426930696243,0.05191949662571749,13,交通银行
601336,-1.9685101438965922,-65.93958707218844,1.4934935316525018,-24.474062869750384,-0.5954511342122079,0.03547970162548297,13,新华保险
601360,0.39524629367493547,11.963843821772546,2.0890166336384115,4.4233584421008345,0.6298520393402036,0.03850713978332376,13,三六零
601377,-39.815620531884534,-1355.5930594674253,33.7402118424639,-509.3867560295444,-0.6009264196014533,0.037058560440024424,13,兴业证券
601390,-0.08462026354929726,-1.9135951993988134,-0.22451241657862395,-0.7223002045477879,-0.6766109077392006,0.023732092831670215,13,中国中铁
601398,-0.033347865832717205,-1.6488001143475046,-0.36930033704285287,-0.3344725273678219,-0.3622385733923935,0.04481510957750101,13,工商银行
601456,-0.075256367787789,0.329424510148992,-1.306048232300299,0.05487238607504877,-0.758093582892604,0.008311846892778973,13,国联民生
601600,-0.40796770756349565,-14.227764592798367,-0.2879073780588647,-5.2520542381527004,-0.5607137352364243,0.03541598510974153,13,中国铝业
601601,11.786429822829273,403.5803557065693,-10.601786054696715,151.90355142476486,0.6009363591487377,0.03740928814296718,13,中国太保
601607,-0.06481913919042687,-1.4338709612275764,-0.26817869409428957,-0.5195954243803179,-0.7217859539808719,0.02781894733899215,13,上海医药
601618,-1.3411208807086614,-44.50853122237442,0.5714717870950546,-17.631360061399683,-0.6087034075010156,0.03599939451208467,13,中国中冶
